state,report_for_period_ending,indicator_type,0-7,15-21,22-28,29-35,36-42,43-49,50-56,57-63,64-70,71-+,8-14,total,21days_or_fewer,nonmonetary_determination_time_lapse,md_fy_num,md_fy_str
AK,2021-05-31,intra-ucx,3,0,0,0,0,0,0,0,0,1,1,5,4,0.8,2020,2020-2021
AK,2021-05-31,intra-ui,979,282,299,265,177,77,52,34,31,1421,547,4164,1808,0.434197886647454,2020,2020-2021
AK,2021-06-30,inter-total,127,58,35,22,23,13,12,12,17,132,78,529,263,0.497164461247637,2020,2020-2021
AK,2021-06-30,inter-ucfe,2,0,1,0,1,0,1,0,0,1,1,7,3,0.428571428571429,2020,2020-2021
AK,2021-06-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2020-2021
AK,2021-06-30,inter-ui,125,58,34,22,22,13,11,12,17,131,77,522,260,0.498084291187739,2020,2020-2021
AK,2021-06-30,intra-total,1298,446,305,206,156,159,111,163,177,1372,831,5224,2575,0.49291730474732,2020,2020-2021
AK,2021-06-30,intra-ucfe,12,2,2,0,0,2,1,1,1,7,5,33,19,0.575757575757576,2020,2020-2021
AK,2021-06-30,intra-ucx,3,0,0,1,0,1,0,1,0,1,0,7,3,0.428571428571429,2020,2020-2021
AK,2021-06-30,intra-ui,1283,444,303,205,156,156,110,161,176,1364,826,5184,2553,0.492476851851852,2020,2020-2021
AK,2021-07-31,inter-total,114,27,16,10,8,6,20,41,44,82,55,423,196,0.463356973995272,2021,2021-2022
AK,2021-07-31,inter-ucfe,1,1,0,0,0,0,1,0,0,0,0,3,2,0.666666666666667,2021,2021-2022
AK,2021-07-31,inter-ucx,2,1,0,0,0,0,0,0,0,0,0,3,3,1,2021,2021-2022
AK,2021-07-31,inter-ui,111,25,16,10,8,6,19,41,44,82,55,417,191,0.458033573141487,2021,2021-2022
AK,2021-07-31,intra-total,1257,268,184,92,115,117,155,374,605,762,485,4414,2010,0.45536927956502,2021,2021-2022
AK,2021-07-31,intra-ucfe,17,2,0,0,0,3,2,2,3,5,0,34,19,0.558823529411765,2021,2021-2022
AK,2021-07-31,intra-ucx,2,1,1,0,0,2,0,0,0,0,0,6,3,0.5,2021,2021-2022
AK,2021-07-31,intra-ui,1238,265,183,92,115,112,153,372,602,757,485,4374,1988,0.454503886602652,2021,2021-2022
AK,2021-08-31,inter-total,149,24,20,23,46,62,34,30,18,26,53,485,226,0.465979381443299,2021,2021-2022
AK,2021-08-31,inter-ucfe,1,1,0,1,1,2,1,0,0,1,1,9,3,0.333333333333333,2021,2021-2022
AK,2021-08-31,inter-ucx,0,0,0,0,0,1,0,0,0,0,1,2,1,0.5,2021,2021-2022
AK,2021-08-31,inter-ui,148,23,20,22,45,59,33,30,18,25,51,474,222,0.468354430379747,2021,2021-2022
AK,2021-08-31,intra-total,1719,227,150,234,384,391,314,246,139,288,518,4610,2464,0.534490238611714,2021,2021-2022
AK,2021-08-31,intra-ucfe,12,0,4,3,2,1,2,1,0,3,3,31,15,0.483870967741936,2021,2021-2022
AK,2021-08-31,intra-ucx,2,0,0,0,0,0,2,0,0,1,0,5,2,0.4,2021,2021-2022
AK,2021-08-31,intra-ui,1705,227,146,231,382,390,310,245,139,284,515,4574,2447,0.534980323567993,2021,2021-2022
AK,2021-09-30,inter-total,120,41,42,75,41,15,6,11,1,3,62,417,223,0.534772182254197,2021,2021-2022
AK,2021-09-30,inter-ucfe,2,0,0,2,0,0,0,0,0,0,1,5,3,0.6,2021,2021-2022
AK,2021-09-30,inter-ucx,1,0,1,0,0,0,0,0,0,0,0,2,1,0.5,2021,2021-2022
AK,2021-09-30,inter-ui,117,41,41,73,41,15,6,11,1,3,61,410,219,0.534146341463415,2021,2021-2022
AK,2021-09-30,intra-total,1258,288,408,719,334,144,71,39,14,24,425,3724,1971,0.529269602577873,2021,2021-2022
AK,2021-09-30,intra-ucfe,15,14,1,2,0,2,0,0,0,0,2,36,31,0.861111111111111,2021,2021-2022
AK,2021-09-30,intra-ucx,4,2,1,0,0,0,0,0,0,0,3,10,9,0.9,2021,2021-2022
AK,2021-09-30,intra-ui,1239,272,406,717,334,142,71,39,14,24,420,3678,1931,0.525013594344753,2021,2021-2022
AK,2021-10-31,inter-total,119,48,83,22,7,5,5,1,2,12,48,352,215,0.610795454545455,2021,2021-2022
AK,2021-10-31,inter-ucfe,0,1,1,0,1,0,3,0,0,0,0,6,1,0.166666666666667,2021,2021-2022
AK,2021-10-31,inter-ucx,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2021,2021-2022
AK,2021-10-31,inter-ui,119,47,81,22,6,5,2,1,2,12,48,345,214,0.620289855072464,2021,2021-2022
AK,2021-10-31,intra-total,5550,429,709,281,93,34,19,11,7,37,420,7590,6399,0.843083003952569,2021,2021-2022
AK,2021-10-31,intra-ucfe,45,0,3,3,1,0,0,0,0,0,8,60,53,0.883333333333333,2021,2021-2022
AK,2021-10-31,intra-ucx,10,2,0,0,0,0,0,0,0,0,2,14,14,1,2021,2021-2022
AK,2021-10-31,intra-ui,5495,427,706,278,92,34,19,11,7,37,410,7516,6332,0.842469398616285,2021,2021-2022
AK,2021-11-30,inter-total,113,59,36,14,15,4,1,2,0,6,58,308,230,0.746753246753247,2021,2021-2022
AK,2021-11-30,inter-ucfe,6,1,1,0,0,0,0,0,0,0,3,11,10,0.909090909090909,2021,2021-2022
AK,2021-11-30,inter-ucx,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2021,2021-2022
AK,2021-11-30,inter-ui,106,58,35,14,15,4,1,2,0,6,55,296,219,0.739864864864865,2021,2021-2022
AK,2021-11-30,intra-total,1346,511,427,169,95,23,11,12,4,64,406,3068,2263,0.73761408083442,2021,2021-2022
AK,2021-11-30,intra-ucfe,13,3,0,0,0,0,0,0,0,2,3,21,19,0.904761904761905,2021,2021-2022
AK,2021-11-30,intra-ucx,4,2,0,0,1,0,0,0,0,0,0,7,6,0.857142857142857,2021,2021-2022
AK,2021-11-30,intra-ui,1329,506,427,169,94,23,11,12,4,62,403,3040,2238,0.736184210526316,2021,2021-2022
AK,2021-12-31,inter-total,111,37,56,20,12,8,3,1,0,14,56,318,204,0.641509433962264,2021,2021-2022
AK,2021-12-31,inter-ucfe,8,0,2,0,0,0,0,0,0,0,5,15,13,0.866666666666667,2021,2021-2022
AK,2021-12-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2021-2022
AK,2021-12-31,inter-ui,103,37,54,20,12,8,3,1,0,14,51,303,191,0.63036303630363,2021,2021-2022
AK,2021-12-31,intra-total,1568,462,580,248,79,30,13,2,5,69,301,3357,2331,0.694369973190349,2021,2021-2022
AK,2021-12-31,intra-ucfe,17,0,5,0,0,0,0,0,0,0,6,28,23,0.821428571428571,2021,2021-2022
AK,2021-12-31,intra-ucx,5,0,0,0,0,0,0,0,0,0,1,6,6,1,2021,2021-2022
AK,2021-12-31,intra-ui,1546,462,575,248,79,30,13,2,5,69,294,3323,2302,0.692747517303641,2021,2021-2022
AK,2022-01-31,inter-total,131,71,31,20,7,1,0,2,0,13,92,368,294,0.798913043478261,2021,2021-2022
AK,2022-01-31,inter-ucfe,6,1,0,0,0,0,0,0,0,0,2,9,9,1,2021,2021-2022
AK,2022-01-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2021-2022
AK,2022-01-31,inter-ui,125,70,31,20,7,1,0,2,0,13,90,359,285,0.793871866295265,2021,2021-2022
AK,2022-01-31,intra-total,2643,637,349,163,44,11,10,3,1,54,691,4606,3971,0.862136343899262,2021,2021-2022
AK,2022-01-31,intra-ucfe,21,7,0,3,0,0,0,0,0,0,8,39,36,0.923076923076923,2021,2021-2022
AK,2022-01-31,intra-ucx,7,1,3,0,1,0,0,0,0,0,3,15,11,0.733333333333333,2021,2021-2022
AK,2022-01-31,intra-ui,2615,629,346,160,43,11,10,3,1,54,680,4552,3924,0.862038664323374,2021,2021-2022
AK,2022-02-28,inter-total,70,29,14,7,1,1,0,1,0,23,66,212,165,0.778301886792453,2021,2021-2022
AK,2022-02-28,inter-ucfe,4,2,0,0,0,0,0,0,0,0,1,7,7,1,2021,2021-2022
AK,2022-02-28,inter-ucx,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2021,2021-2022
AK,2022-02-28,inter-ui,65,27,14,7,1,1,0,1,0,23,65,204,157,0.769607843137255,2021,2021-2022
AK,2022-02-28,intra-total,2397,472,109,29,4,7,4,3,2,59,833,3919,3702,0.944628731819342,2021,2021-2022
AK,2022-02-28,intra-ucfe,12,5,1,0,0,0,0,0,0,0,1,19,18,0.947368421052632,2021,2021-2022
AK,2022-02-28,intra-ucx,3,0,1,0,0,0,0,0,0,0,0,4,3,0.75,2021,2021-2022
AK,2022-02-28,intra-ui,2382,467,107,29,4,7,4,3,2,59,832,3896,3681,0.944815195071869,2021,2021-2022
AK,2022-03-31,inter-total,91,45,12,1,6,0,0,4,0,19,56,234,192,0.82051282051282,2021,2021-2022
AK,2022-03-31,inter-ucfe,4,1,0,0,0,0,0,0,0,0,0,5,5,1,2021,2021-2022
AK,2022-03-31,inter-ucx,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2021,2021-2022
AK,2022-03-31,inter-ui,87,44,12,1,5,0,0,4,0,19,56,228,187,0.820175438596491,2021,2021-2022
AK,2022-03-31,intra-total,2544,577,138,25,14,2,0,1,1,33,666,4001,3787,0.946513371657086,2021,2021-2022
AK,2022-03-31,intra-ucfe,22,4,1,0,0,0,0,0,0,1,1,29,27,0.931034482758621,2021,2021-2022
AK,2022-03-31,intra-ucx,7,0,1,0,0,0,0,0,0,0,0,8,7,0.875,2021,2021-2022
AK,2022-03-31,intra-ui,2515,573,136,25,14,2,0,1,1,32,665,3964,3753,0.946770938446014,2021,2021-2022
AK,2022-04-30,inter-total,97,50,19,2,1,1,0,2,0,10,53,235,200,0.851063829787234,2021,2021-2022
AK,2022-04-30,inter-ucfe,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2021,2021-2022
AK,2022-04-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2021-2022
AK,2022-04-30,inter-ui,97,49,19,2,1,1,0,2,0,10,53,234,199,0.85042735042735,2021,2021-2022
AK,2022-04-30,intra-total,1913,501,162,50,7,5,5,2,2,60,584,3291,2998,0.910969310240049,2021,2021-2022
AK,2022-04-30,intra-ucfe,12,0,0,0,0,0,0,0,0,13,3,28,15,0.535714285714286,2021,2021-2022
AK,2022-04-30,intra-ucx,3,1,1,0,0,0,0,0,0,0,0,5,4,0.8,2021,2021-2022
AK,2022-04-30,intra-ui,1898,500,161,50,7,5,5,2,2,47,581,3258,2979,0.914364640883978,2021,2021-2022
AK,2022-05-31,inter-total,87,48,21,13,2,1,1,0,0,9,66,248,201,0.810483870967742,2021,2021-2022
AK,2022-05-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2021-2022
AK,2022-05-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2021-2022
AK,2022-05-31,inter-ui,87,48,21,13,2,1,1,0,0,9,66,248,201,0.810483870967742,2021,2021-2022
AK,2022-05-31,intra-total,1563,455,190,47,15,5,7,0,1,47,594,2924,2612,0.893296853625171,2021,2021-2022
AK,2022-05-31,intra-ucfe,6,1,1,1,0,0,0,0,0,7,5,21,12,0.571428571428571,2021,2021-2022
AK,2022-05-31,intra-ucx,7,0,1,0,0,0,0,0,0,0,1,9,8,0.888888888888889,2021,2021-2022
AK,2022-05-31,intra-ui,1550,454,188,46,15,5,7,0,1,40,588,2894,2592,0.895646164478231,2021,2021-2022
AK,2022-06-30,inter-total,52,58,24,8,1,0,3,1,8,29,65,249,175,0.70281124497992,2021,2021-2022
AK,2022-06-30,inter-ucfe,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2021,2021-2022
AK,2022-06-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2021-2022
AK,2022-06-30,inter-ui,52,58,23,8,1,0,3,1,8,29,65,248,175,0.705645161290323,2021,2021-2022
AK,2022-06-30,intra-total,1730,759,293,45,17,3,4,8,1,50,792,3702,3281,0.886277687736359,2021,2021-2022
AK,2022-06-30,intra-ucfe,13,3,0,0,0,0,0,0,0,1,8,25,24,0.96,2021,2021-2022
AK,2022-06-30,intra-ucx,4,4,0,0,0,0,0,0,0,0,1,9,9,1,2021,2021-2022
AK,2022-06-30,intra-ui,1713,752,293,45,17,3,4,8,1,49,783,3668,3248,0.885496183206107,2021,2021-2022
AK,2022-07-31,inter-total,56,57,11,2,1,0,0,0,2,3,38,170,151,0.888235294117647,2022,2022-2023
AK,2022-07-31,inter-ucfe,1,6,0,0,0,0,0,0,0,0,2,9,9,1,2022,2022-2023
AK,2022-07-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2022-2023
AK,2022-07-31,inter-ui,55,51,11,2,1,0,0,0,2,3,36,161,142,0.881987577639752,2022,2022-2023
AK,2022-07-31,intra-total,570,600,199,24,10,5,2,0,2,28,547,1987,1717,0.864116758933065,2022,2022-2023
AK,2022-07-31,intra-ucfe,3,4,1,0,0,0,0,0,0,0,3,11,10,0.909090909090909,2022,2022-2023
AK,2022-07-31,intra-ucx,2,3,0,0,0,0,0,0,0,0,1,6,6,1,2022,2022-2023
AK,2022-07-31,intra-ui,565,593,198,24,10,5,2,0,2,28,543,1970,1701,0.863451776649746,2022,2022-2023
AK,2022-08-31,inter-total,70,53,16,3,1,0,15,0,0,13,60,231,183,0.792207792207792,2022,2022-2023
AK,2022-08-31,inter-ucfe,0,3,0,0,0,0,0,0,0,0,0,3,3,1,2022,2022-2023
AK,2022-08-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2022-2023
AK,2022-08-31,inter-ui,70,50,16,3,1,0,15,0,0,13,60,228,180,0.789473684210526,2022,2022-2023
AK,2022-08-31,intra-total,2413,489,127,34,4,4,4,1,1,51,958,4086,3860,0.944689182574645,2022,2022-2023
AK,2022-08-31,intra-ucfe,11,2,0,0,0,0,0,0,0,0,8,21,21,1,2022,2022-2023
AK,2022-08-31,intra-ucx,5,0,0,0,0,0,0,0,0,0,1,6,6,1,2022,2022-2023
AK,2022-08-31,intra-ui,2397,487,127,34,4,4,4,1,1,51,949,4059,3833,0.944321261394432,2022,2022-2023
AK,2022-09-30,inter-total,105,56,22,4,1,0,0,7,0,17,73,285,234,0.821052631578947,2022,2022-2023
AK,2022-09-30,inter-ucfe,0,1,0,0,0,0,0,0,0,0,1,2,2,1,2022,2022-2023
AK,2022-09-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2022,2022-2023
AK,2022-09-30,inter-ui,105,55,22,4,1,0,0,7,0,17,71,282,231,0.819148936170213,2022,2022-2023
AK,2022-09-30,intra-total,1211,548,149,24,6,1,9,0,2,20,816,2786,2575,0.924264178033022,2022,2022-2023
AK,2022-09-30,intra-ucfe,4,1,1,0,0,0,0,0,0,0,3,9,8,0.888888888888889,2022,2022-2023
AK,2022-09-30,intra-ucx,6,2,2,0,0,0,0,0,0,0,4,14,12,0.857142857142857,2022,2022-2023
AK,2022-09-30,intra-ui,1201,545,146,24,6,1,9,0,2,20,809,2763,2555,0.924719507781397,2022,2022-2023
AK,2022-10-31,inter-total,87,60,32,2,2,1,0,0,0,3,58,245,205,0.836734693877551,2022,2022-2023
AK,2022-10-31,inter-ucfe,2,1,0,0,0,0,0,0,0,0,1,4,4,1,2022,2022-2023
AK,2022-10-31,inter-ucx,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2022,2022-2023
AK,2022-10-31,inter-ui,85,59,31,2,2,1,0,0,0,3,57,240,201,0.8375,2022,2022-2023
AK,2022-10-31,intra-total,1240,458,162,36,7,13,6,0,0,43,534,2499,2232,0.893157262905162,2022,2022-2023
AK,2022-10-31,intra-ucfe,7,2,1,0,0,0,0,0,0,0,1,11,10,0.909090909090909,2022,2022-2023
AK,2022-10-31,intra-ucx,3,0,1,0,0,0,0,0,0,0,3,7,6,0.857142857142857,2022,2022-2023
AK,2022-10-31,intra-ui,1230,456,160,36,7,13,6,0,0,43,530,2481,2216,0.893188230552197,2022,2022-2023
AK,2022-11-30,inter-total,90,65,43,5,3,0,0,0,1,1,68,276,223,0.807971014492754,2022,2022-2023
AK,2022-11-30,inter-ucfe,6,2,1,0,1,0,0,0,0,0,4,14,12,0.857142857142857,2022,2022-2023
AK,2022-11-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2022-2023
AK,2022-11-30,inter-ui,84,63,42,5,2,0,0,0,1,1,64,262,211,0.805343511450382,2022,2022-2023
AK,2022-11-30,intra-total,1918,445,340,65,11,10,1,2,2,58,546,3398,2909,0.856091818716892,2022,2022-2023
AK,2022-11-30,intra-ucfe,13,0,2,1,0,0,0,0,0,0,2,18,15,0.833333333333333,2022,2022-2023
AK,2022-11-30,intra-ucx,4,0,0,0,1,0,0,0,0,0,1,6,5,0.833333333333333,2022,2022-2023
AK,2022-11-30,intra-ui,1901,445,338,64,10,10,1,2,2,58,543,3374,2889,0.856253704801423,2022,2022-2023
AK,2022-12-31,inter-total,73,50,37,24,7,3,0,1,5,6,48,254,171,0.673228346456693,2022,2022-2023
AK,2022-12-31,inter-ucfe,3,2,3,3,1,0,0,0,0,0,5,17,10,0.588235294117647,2022,2022-2023
AK,2022-12-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2022-2023
AK,2022-12-31,inter-ui,70,48,34,21,6,3,0,1,5,6,43,237,161,0.679324894514768,2022,2022-2023
AK,2022-12-31,intra-total,1256,520,358,163,54,26,5,1,3,43,550,2979,2326,0.780798925814032,2022,2022-2023
AK,2022-12-31,intra-ucfe,7,3,1,1,0,0,0,0,0,0,4,16,14,0.875,2022,2022-2023
AK,2022-12-31,intra-ucx,4,2,0,0,0,0,0,0,0,0,1,7,7,1,2022,2022-2023
AK,2022-12-31,intra-ui,1245,515,357,162,54,26,5,1,3,43,545,2956,2305,0.779769959404601,2022,2022-2023
AK,2023-01-31,inter-total,56,50,38,20,12,3,1,1,0,3,35,219,141,0.643835616438356,2022,2022-2023
AK,2023-01-31,inter-ucfe,1,3,2,1,0,0,0,0,0,0,1,8,5,0.625,2022,2022-2023
AK,2023-01-31,inter-ucx,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2022,2022-2023
AK,2023-01-31,inter-ui,54,47,36,19,12,3,1,1,0,3,34,210,135,0.642857142857143,2022,2022-2023
AK,2023-01-31,intra-total,1289,365,382,212,121,31,2,2,5,23,637,3069,2291,0.746497230368198,2022,2022-2023
AK,2023-01-31,intra-ucfe,6,3,4,0,1,0,0,0,0,0,5,19,14,0.736842105263158,2022,2022-2023
AK,2023-01-31,intra-ucx,3,0,0,0,0,0,0,0,0,0,4,7,7,1,2022,2022-2023
AK,2023-01-31,intra-ui,1280,362,378,212,120,31,2,2,5,23,628,3043,2270,0.745974367400592,2022,2022-2023
AK,2023-02-28,inter-total,54,58,43,18,5,0,0,1,1,5,30,215,142,0.66046511627907,2022,2022-2023
AK,2023-02-28,inter-ucfe,2,2,3,0,1,0,0,0,0,0,4,12,8,0.666666666666667,2022,2022-2023
AK,2023-02-28,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2022-2023
AK,2023-02-28,inter-ui,52,56,40,18,4,0,0,1,1,5,26,203,134,0.660098522167488,2022,2022-2023
AK,2023-02-28,intra-total,1104,478,520,183,45,9,2,1,4,26,453,2825,2035,0.720353982300885,2022,2022-2023
AK,2023-02-28,intra-ucfe,8,1,2,2,0,0,0,0,0,0,0,13,9,0.692307692307692,2022,2022-2023
AK,2023-02-28,intra-ucx,3,2,1,0,0,0,0,0,0,0,5,11,10,0.909090909090909,2022,2022-2023
AK,2023-02-28,intra-ui,1093,475,517,181,45,9,2,1,4,26,448,2801,2016,0.719742948946805,2022,2022-2023
AK,2023-03-31,inter-total,74,44,19,11,6,0,0,0,0,23,57,234,175,0.747863247863248,2022,2022-2023
AK,2023-03-31,inter-ucfe,5,1,0,1,0,0,0,0,0,1,3,11,9,0.818181818181818,2022,2022-2023
AK,2023-03-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2022-2023
AK,2023-03-31,inter-ui,69,43,19,10,6,0,0,0,0,22,54,223,166,0.744394618834081,2022,2022-2023
AK,2023-03-31,intra-total,1325,591,259,165,49,21,3,4,0,30,855,3302,2771,0.839188370684434,2022,2022-2023
AK,2023-03-31,intra-ucfe,13,3,3,0,3,0,0,0,0,0,3,25,19,0.76,2022,2022-2023
AK,2023-03-31,intra-ucx,6,1,0,1,0,0,0,0,0,0,5,13,12,0.923076923076923,2022,2022-2023
AK,2023-03-31,intra-ui,1306,587,256,164,46,21,3,4,0,30,847,3264,2740,0.839460784313726,2022,2022-2023
AK,2023-04-30,inter-total,86,37,7,1,0,0,2,0,2,4,67,206,190,0.922330097087379,2022,2022-2023
AK,2023-04-30,inter-ucfe,3,1,0,0,0,0,0,0,0,0,0,4,4,1,2022,2022-2023
AK,2023-04-30,inter-ucx,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2022,2022-2023
AK,2023-04-30,inter-ui,82,36,7,1,0,0,2,0,2,4,67,201,185,0.920398009950249,2022,2022-2023
AK,2023-04-30,intra-total,1206,363,54,7,8,1,3,0,1,29,796,2468,2365,0.958265802269044,2022,2022-2023
AK,2023-04-30,intra-ucfe,3,5,1,0,0,0,0,0,0,1,4,14,12,0.857142857142857,2022,2022-2023
AK,2023-04-30,intra-ucx,4,0,0,0,0,0,0,0,0,0,2,6,6,1,2022,2022-2023
AK,2023-04-30,intra-ui,1199,358,53,7,8,1,3,0,1,28,790,2448,2347,0.95874183006536,2022,2022-2023
AK,2023-05-31,inter-total,81,92,16,0,7,6,0,0,0,11,93,306,266,0.869281045751634,2022,2022-2023
AK,2023-05-31,inter-ucfe,0,1,0,0,0,4,0,0,0,3,2,10,3,0.3,2022,2022-2023
AK,2023-05-31,inter-ucx,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2022,2022-2023
AK,2023-05-31,inter-ui,80,91,16,0,7,2,0,0,0,8,91,295,262,0.888135593220339,2022,2022-2023
AK,2023-05-31,intra-total,1357,485,68,7,10,10,0,0,5,48,944,2934,2786,0.949556918882072,2022,2022-2023
AK,2023-05-31,intra-ucfe,4,1,0,0,2,3,0,0,0,0,4,14,9,0.642857142857143,2022,2022-2023
AK,2023-05-31,intra-ucx,5,1,0,0,0,0,0,0,0,0,2,8,8,1,2022,2022-2023
AK,2023-05-31,intra-ui,1348,483,68,7,8,7,0,0,5,48,938,2912,2769,0.950892857142857,2022,2022-2023
AK,2023-06-30,inter-total,56,95,23,1,3,9,1,0,0,4,92,284,243,0.855633802816901,2022,2022-2023
AK,2023-06-30,inter-ucfe,0,3,0,0,0,0,0,0,0,0,0,3,3,1,2022,2022-2023
AK,2023-06-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2022-2023
AK,2023-06-30,inter-ui,56,92,23,1,3,9,1,0,0,4,92,281,240,0.854092526690392,2022,2022-2023
AK,2023-06-30,intra-total,1161,759,80,18,12,0,2,2,10,35,715,2794,2635,0.943092340730136,2022,2022-2023
AK,2023-06-30,intra-ucfe,1,3,0,1,0,0,0,0,0,0,7,12,11,0.916666666666667,2022,2022-2023
AK,2023-06-30,intra-ucx,9,0,0,0,0,0,0,0,0,0,3,12,12,1,2022,2022-2023
AK,2023-06-30,intra-ui,1151,756,80,17,12,0,2,2,10,35,705,2770,2612,0.942960288808664,2022,2022-2023
AK,2023-07-31,inter-total,30,47,10,2,0,5,0,0,0,11,40,145,117,0.806896551724138,2023,2023-2024
AK,2023-07-31,inter-ucfe,1,4,0,0,0,0,0,0,0,0,0,5,5,1,2023,2023-2024
AK,2023-07-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2023,2023-2024
AK,2023-07-31,inter-ui,29,43,10,2,0,5,0,0,0,11,39,139,111,0.798561151079137,2023,2023-2024
AK,2023-07-31,intra-total,1139,535,101,23,8,5,0,1,2,19,560,2393,2234,0.933556205599666,2023,2023-2024
AK,2023-07-31,intra-ucfe,5,2,2,0,0,2,0,0,0,0,2,13,9,0.692307692307692,2023,2023-2024
AK,2023-07-31,intra-ucx,4,0,0,0,0,0,0,0,0,0,1,5,5,1,2023,2023-2024
AK,2023-07-31,intra-ui,1130,533,99,23,8,3,0,1,2,19,557,2375,2220,0.934736842105263,2023,2023-2024
AK,2023-08-31,inter-total,53,67,8,3,7,0,0,0,1,6,53,198,173,0.873737373737374,2023,2023-2024
AK,2023-08-31,inter-ucfe,1,1,0,0,0,0,0,0,0,0,0,2,2,1,2023,2023-2024
AK,2023-08-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,2023-2024
AK,2023-08-31,inter-ui,52,66,8,3,7,0,0,0,1,6,53,196,171,0.872448979591837,2023,2023-2024
AK,2023-08-31,intra-total,1290,652,96,23,10,1,0,0,5,5,667,2749,2609,0.949072389959986,2023,2023-2024
AK,2023-08-31,intra-ucfe,8,2,1,0,0,0,0,0,0,0,1,12,11,0.916666666666667,2023,2023-2024
AK,2023-08-31,intra-ucx,4,1,0,1,0,0,0,0,0,0,4,10,9,0.9,2023,2023-2024
AK,2023-08-31,intra-ui,1278,649,95,22,10,1,0,0,5,5,662,2727,2589,0.949394939493949,2023,2023-2024
AK,2023-09-30,inter-total,81,54,29,13,3,0,0,2,0,5,38,225,173,0.768888888888889,2023,2023-2024
AK,2023-09-30,inter-ucfe,0,2,0,1,0,0,0,0,0,0,0,3,2,0.666666666666667,2023,2023-2024
AK,2023-09-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,2023-2024
AK,2023-09-30,inter-ui,81,52,29,12,3,0,0,2,0,5,38,222,171,0.77027027027027,2023,2023-2024
AK,2023-09-30,intra-total,971,591,171,60,27,7,0,2,10,5,434,2278,1996,0.87620719929763,2023,2023-2024
AK,2023-09-30,intra-ucfe,5,5,0,1,0,0,0,0,0,0,2,13,12,0.923076923076923,2023,2023-2024
AK,2023-09-30,intra-ucx,3,0,0,0,0,0,0,0,0,0,0,3,3,1,2023,2023-2024
AK,2023-09-30,intra-ui,963,586,171,59,27,7,0,2,10,5,432,2262,1981,0.875773651635721,2023,2023-2024
AK,2023-10-31,inter-total,95,74,9,6,18,4,0,0,8,2,73,289,242,0.837370242214533,2023,2023-2024
AK,2023-10-31,inter-ucfe,1,1,0,0,0,0,0,0,0,0,2,4,4,1,2023,2023-2024
AK,2023-10-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,2023-2024
AK,2023-10-31,inter-ui,94,73,9,6,18,4,0,0,8,2,71,285,238,0.835087719298246,2023,2023-2024
AK,2023-10-31,intra-total,1290,531,128,60,20,15,10,1,0,7,559,2621,2380,0.908050362457077,2023,2023-2024
AK,2023-10-31,intra-ucfe,7,3,1,0,0,0,0,0,0,0,1,12,11,0.916666666666667,2023,2023-2024
AK,2023-10-31,intra-ucx,6,0,1,0,0,0,0,0,0,0,3,10,9,0.9,2023,2023-2024
AK,2023-10-31,intra-ui,1277,528,126,60,20,15,10,1,0,7,555,2599,2360,0.908041554444017,2023,2023-2024
AK,2023-11-30,inter-total,122,94,24,8,3,0,1,1,1,1,62,317,278,0.876971608832808,2023,2023-2024
AK,2023-11-30,inter-ucfe,6,2,0,0,0,0,0,0,0,0,0,8,8,1,2023,2023-2024
AK,2023-11-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2023,2023-2024
