state,report_for_period_ending,indicator_type,0-7,15-21,22-28,29-35,36-42,43-49,50-56,57-63,64-70,71-+,8-14,total,14days_or_fewer,21days_or_fewer,non_waiting_week,first_payment_promptness,md_fy_num,md_fy_str
CO,2020-01-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2019,2019-2020
CO,2020-01-31,inter-ui,265,23,11,4,3,2,1,3,1,3,102,418,367,390,FALSE,0.933014354066986,2019,2019-2020
CO,2020-01-31,intra-total,3797,347,64,32,12,36,19,15,8,21,1885,6236,5682,6029,FALSE,0.966805644644003,2019,2019-2020
CO,2020-01-31,intra-ucfe,51,4,1,0,0,1,1,0,0,0,22,80,73,77,FALSE,0.9625,2019,2019-2020
CO,2020-01-31,intra-ucx,10,1,1,0,0,0,0,0,0,0,3,15,13,14,FALSE,0.933333333333333,2019,2019-2020
CO,2020-01-31,intra-ui,3736,342,62,32,12,35,18,15,8,21,1860,6141,5596,5938,FALSE,0.966943494544862,2019,2019-2020
CO,2020-02-29,inter-total,160,22,9,5,4,2,2,1,1,3,118,327,278,300,FALSE,0.91743119266055,2019,2019-2020
CO,2020-02-29,inter-ucfe,4,3,2,1,0,0,0,0,0,0,11,21,15,18,FALSE,0.857142857142857,2019,2019-2020
CO,2020-02-29,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2019,2019-2020
CO,2020-02-29,inter-ui,156,19,7,4,4,2,2,1,1,3,107,306,263,282,FALSE,0.92156862745098,2019,2019-2020
CO,2020-02-29,intra-total,2522,357,58,38,27,12,10,14,10,29,1917,4994,4439,4796,FALSE,0.960352422907489,2019,2019-2020
CO,2020-02-29,intra-ucfe,27,7,0,0,1,0,0,0,0,0,26,61,53,60,FALSE,0.983606557377049,2019,2019-2020
CO,2020-02-29,intra-ucx,10,1,0,0,0,0,0,0,0,0,5,16,15,16,FALSE,1,2019,2019-2020
CO,2020-02-29,intra-ui,2485,349,58,38,26,12,10,14,10,29,1886,4917,4371,4720,FALSE,0.959934919666463,2019,2019-2020
CO,2020-03-31,inter-total,160,22,5,2,1,1,1,0,0,0,273,465,433,455,FALSE,0.978494623655914,2019,2019-2020
CO,2020-03-31,inter-ucfe,3,0,1,0,0,0,0,0,0,0,1,5,4,4,FALSE,0.8,2019,2019-2020
CO,2020-03-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2019,2019-2020
CO,2020-03-31,inter-ui,157,22,4,2,1,1,1,0,0,0,272,460,429,451,FALSE,0.980434782608696,2019,2019-2020
CO,2020-03-31,intra-total,2597,397,72,31,19,34,15,9,12,33,17973,21192,20570,20967,FALSE,0.989382785956965,2019,2019-2020
CO,2020-03-31,intra-ucfe,10,1,1,2,2,0,1,0,0,0,12,29,22,23,FALSE,0.793103448275862,2019,2019-2020
CO,2020-03-31,intra-ucx,17,0,1,0,0,0,0,0,0,0,11,29,28,28,FALSE,0.96551724137931,2019,2019-2020
CO,2020-03-31,intra-ui,2570,396,70,29,17,34,14,9,12,33,17950,21134,20520,20916,FALSE,0.989684867985237,2019,2019-2020
CO,2020-04-30,inter-total,93,554,268,24,12,5,1,1,0,2,2863,3823,2956,3510,FALSE,0.918127125294271,2019,2019-2020
CO,2020-04-30,inter-ucfe,0,1,2,0,0,0,0,0,0,0,0,3,0,1,FALSE,0.333333333333333,2019,2019-2020
CO,2020-04-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2019,2019-2020
CO,2020-04-30,inter-ui,93,553,266,24,12,5,1,1,0,2,2863,3820,2956,3509,FALSE,0.918586387434555,2019,2019-2020
CO,2020-04-30,intra-total,5100,40237,8708,605,282,40,24,14,8,27,146926,201971,152026,192263,FALSE,0.95193369345104,2019,2019-2020
CO,2020-04-30,intra-ucfe,0,8,7,6,2,1,0,0,0,0,30,54,30,38,FALSE,0.703703703703704,2019,2019-2020
CO,2020-04-30,intra-ucx,4,16,12,5,3,0,0,0,0,0,56,96,60,76,FALSE,0.791666666666667,2019,2019-2020
CO,2020-04-30,intra-ui,5096,40213,8689,594,277,39,24,14,8,27,146840,201821,151936,192149,FALSE,0.952076344879869,2019,2019-2020
CO,2020-05-31,inter-total,69,220,50,42,35,46,31,29,8,5,2294,2829,2363,2583,FALSE,0.91304347826087,2019,2019-2020
CO,2020-05-31,inter-ucfe,0,1,1,0,0,3,0,0,0,0,3,8,3,4,FALSE,0.5,2019,2019-2020
CO,2020-05-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2019,2019-2020
CO,2020-05-31,inter-ui,69,219,49,42,35,43,31,29,8,5,2291,2821,2360,2579,FALSE,0.914214817440624,2019,2019-2020
CO,2020-05-31,intra-total,2145,8554,1911,812,860,1015,565,394,165,59,71280,87760,73425,81979,FALSE,0.934127164995442,2019,2019-2020
CO,2020-05-31,intra-ucfe,1,20,4,2,2,2,0,1,2,0,30,64,31,51,FALSE,0.796875,2019,2019-2020
CO,2020-05-31,intra-ucx,2,17,9,1,2,2,1,0,1,0,60,95,62,79,FALSE,0.831578947368421,2019,2019-2020
CO,2020-05-31,intra-ui,2142,8517,1898,809,856,1011,564,393,162,59,71190,87601,73332,81849,FALSE,0.934338649102179,2019,2019-2020
CO,2020-06-30,inter-total,26,165,28,18,17,25,24,31,32,99,1169,1634,1195,1360,FALSE,0.832313341493268,2019,2019-2020
CO,2020-06-30,inter-ucfe,0,0,1,0,2,0,0,0,0,1,1,5,1,1,FALSE,0.2,2019,2019-2020
CO,2020-06-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2019,2019-2020
CO,2020-06-30,inter-ui,26,165,27,18,15,25,24,31,32,98,1168,1629,1194,1359,FALSE,0.834254143646409,2019,2019-2020
CO,2020-06-30,intra-total,1135,3910,699,323,393,799,555,476,549,1591,30853,41283,31988,35898,FALSE,0.869558898335877,2019,2019-2020
CO,2020-06-30,intra-ucfe,0,9,1,1,0,3,3,4,3,4,16,44,16,25,FALSE,0.568181818181818,2019,2019-2020
CO,2020-06-30,intra-ucx,0,17,7,1,2,0,2,0,0,1,55,85,55,72,FALSE,0.847058823529412,2019,2019-2020
CO,2020-06-30,intra-ui,1135,3884,691,321,391,796,550,472,546,1586,30782,41154,31917,35801,FALSE,0.869927589055742,2019,2019-2020
CO,2020-07-31,inter-total,24,108,14,11,7,12,8,7,11,161,823,1186,847,955,FALSE,0.805227655986509,2020,2020-2021
CO,2020-07-31,inter-ucfe,0,1,0,0,1,0,0,0,0,1,2,5,2,3,FALSE,0.6,2020,2020-2021
CO,2020-07-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2020,2020-2021
CO,2020-07-31,inter-ui,24,107,14,11,6,12,8,7,11,160,821,1181,845,952,FALSE,0.806096528365792,2020,2020-2021
CO,2020-07-31,intra-total,868,2374,465,185,224,162,186,221,172,2258,19544,26659,20412,22786,FALSE,0.854720732210511,2020,2020-2021
CO,2020-07-31,intra-ucfe,0,7,4,2,1,2,1,0,3,5,13,38,13,20,FALSE,0.526315789473684,2020,2020-2021
CO,2020-07-31,intra-ucx,2,12,5,1,1,1,1,0,1,4,55,83,57,69,FALSE,0.831325301204819,2020,2020-2021
CO,2020-07-31,intra-ui,866,2355,456,182,222,159,184,221,168,2249,19476,26538,20342,22697,FALSE,0.855264149521441,2020,2020-2021
CO,2020-08-31,inter-total,28,81,23,5,10,9,6,11,12,513,676,1374,704,785,FALSE,0.571324599708879,2020,2020-2021
CO,2020-08-31,inter-ucfe,0,0,0,0,1,1,0,0,0,0,2,4,2,2,FALSE,0.5,2020,2020-2021
CO,2020-08-31,inter-ucx,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,0,2020,2020-2021
CO,2020-08-31,inter-ui,28,81,23,5,9,8,6,11,12,512,674,1369,702,783,FALSE,0.571950328707086,2020,2020-2021
CO,2020-08-31,intra-total,492,1712,396,227,177,177,155,111,109,2373,14306,20235,14798,16510,FALSE,0.815913021991599,2020,2020-2021
CO,2020-08-31,intra-ucfe,0,7,0,3,2,0,2,0,2,10,20,46,20,27,FALSE,0.586956521739131,2020,2020-2021
CO,2020-08-31,intra-ucx,0,10,2,3,1,2,1,0,1,6,60,86,60,70,FALSE,0.813953488372093,2020,2020-2021
CO,2020-08-31,intra-ui,492,1695,394,221,174,175,152,111,106,2357,14226,20103,14718,16413,FALSE,0.816445306670646,2020,2020-2021
CO,2020-09-30,inter-total,20,52,12,6,6,6,11,6,11,480,445,1055,465,517,FALSE,0.490047393364929,2020,2020-2021
CO,2020-09-30,inter-ucfe,0,0,0,0,0,0,0,0,0,4,2,6,2,2,FALSE,0.333333333333333,2020,2020-2021
CO,2020-09-30,inter-ucx,0,0,0,0,0,0,0,0,0,1,1,2,1,1,FALSE,0.5,2020,2020-2021
CO,2020-09-30,inter-ui,20,52,12,6,6,6,11,6,11,475,442,1047,462,514,FALSE,0.490926456542502,2020,2020-2021
CO,2020-09-30,intra-total,380,1246,171,108,69,96,115,121,93,1847,9413,13659,9793,11039,FALSE,0.808185079434805,2020,2020-2021
CO,2020-09-30,intra-ucfe,1,8,2,1,1,2,2,2,1,5,13,38,14,22,FALSE,0.578947368421053,2020,2020-2021
CO,2020-09-30,intra-ucx,1,8,2,1,0,0,2,2,0,7,29,52,30,38,FALSE,0.730769230769231,2020,2020-2021
CO,2020-09-30,intra-ui,378,1230,167,106,68,94,111,117,92,1835,9371,13569,9749,10979,FALSE,0.809123737932051,2020,2020-2021
CO,2020-10-31,inter-total,14,85,14,3,9,3,9,6,8,595,587,1333,601,686,FALSE,0.514628657164291,2020,2020-2021
CO,2020-10-31,inter-ucfe,1,2,3,0,0,0,0,1,0,1,2,10,3,5,FALSE,0.5,2020,2020-2021
CO,2020-10-31,inter-ucx,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,0,2020,2020-2021
CO,2020-10-31,inter-ui,13,83,11,3,9,3,9,5,8,593,585,1322,598,681,FALSE,0.515128593040847,2020,2020-2021
CO,2020-10-31,intra-total,351,1015,140,67,57,47,66,54,77,1629,9106,12609,9457,10472,FALSE,0.830517884051075,2020,2020-2021
CO,2020-10-31,intra-ucfe,0,6,1,0,3,0,1,1,1,15,14,42,14,20,FALSE,0.476190476190476,2020,2020-2021
CO,2020-10-31,intra-ucx,1,14,2,1,1,1,1,0,0,4,26,51,27,41,FALSE,0.803921568627451,2020,2020-2021
CO,2020-10-31,intra-ui,350,995,137,66,53,46,64,53,76,1610,9066,12516,9416,10411,FALSE,0.831815276446149,2020,2020-2021
CO,2020-11-30,inter-total,32,67,18,11,5,2,5,3,4,112,823,1082,855,922,FALSE,0.852125693160813,2020,2020-2021
CO,2020-11-30,inter-ucfe,0,4,2,1,0,1,0,0,0,0,3,11,3,7,FALSE,0.636363636363636,2020,2020-2021
CO,2020-11-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2020,2020-2021
CO,2020-11-30,inter-ui,32,63,16,10,5,1,5,3,4,112,820,1071,852,915,FALSE,0.854341736694678,2020,2020-2021
CO,2020-11-30,intra-total,415,1274,240,58,54,43,38,38,27,752,12163,15102,12578,13852,FALSE,0.917229506025692,2020,2020-2021
CO,2020-11-30,intra-ucfe,0,22,10,4,2,3,1,1,2,7,25,77,25,47,FALSE,0.61038961038961,2020,2020-2021
CO,2020-11-30,intra-ucx,0,1,2,0,0,1,1,0,0,2,25,32,25,26,FALSE,0.8125,2020,2020-2021
CO,2020-11-30,intra-ui,415,1251,228,54,52,39,36,37,25,743,12113,14993,12528,13779,FALSE,0.919028880144067,2020,2020-2021
CO,2020-12-31,inter-total,56,249,43,5,4,7,7,6,2,127,1882,2388,1938,2187,FALSE,0.915829145728643,2020,2020-2021
CO,2020-12-31,inter-ucfe,1,4,3,2,0,1,0,0,0,3,2,16,3,7,FALSE,0.4375,2020,2020-2021
CO,2020-12-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2020,2020-2021
CO,2020-12-31,inter-ui,55,245,40,3,4,6,7,6,2,124,1880,2372,1935,2180,FALSE,0.919055649241147,2020,2020-2021
CO,2020-12-31,intra-total,1423,2852,368,116,87,56,68,64,54,908,26965,32961,28388,31240,FALSE,0.947786778313765,2020,2020-2021
CO,2020-12-31,intra-ucfe,1,25,12,11,14,8,7,1,0,13,46,138,47,72,FALSE,0.521739130434783,2020,2020-2021
CO,2020-12-31,intra-ucx,0,9,20,6,4,0,0,0,0,1,11,51,11,20,FALSE,0.392156862745098,2020,2020-2021
CO,2020-12-31,intra-ui,1422,2818,336,99,69,48,61,63,54,894,26908,32772,28330,31148,FALSE,0.950445502258025,2020,2020-2021
CO,2021-01-31,inter-total,452,150,10,3,4,5,4,1,2,42,1238,1911,1690,1840,FALSE,0.962846677132391,2020,2020-2021
CO,2021-01-31,inter-ucfe,2,1,1,0,0,1,0,0,0,0,5,10,7,8,FALSE,0.8,2020,2020-2021
CO,2021-01-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2020,2020-2021
CO,2021-01-31,inter-ui,450,149,9,3,4,4,4,1,2,42,1233,1901,1683,1832,FALSE,0.963703314045239,2020,2020-2021
CO,2021-01-31,intra-total,6654,1731,193,59,52,32,24,11,6,240,13059,22061,19713,21444,FALSE,0.972032092833507,2020,2020-2021
CO,2021-01-31,intra-ucfe,25,5,1,0,0,1,2,0,0,5,11,50,36,41,FALSE,0.82,2020,2020-2021
CO,2021-01-31,intra-ucx,8,2,1,0,0,1,1,1,0,2,7,23,15,17,FALSE,0.739130434782609,2020,2020-2021
CO,2021-01-31,intra-ui,6621,1724,191,59,52,30,21,10,6,233,13041,21988,19662,21386,FALSE,0.972621429870839,2020,2020-2021
CO,2021-02-28,inter-total,395,44,33,32,32,3,8,1,1,25,91,665,486,530,FALSE,0.796992481203008,2020,2020-2021
CO,2021-02-28,inter-ucfe,0,0,0,0,0,0,1,0,0,1,0,2,0,0,FALSE,0,2020,2020-2021
CO,2021-02-28,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2020,2020-2021
CO,2021-02-28,inter-ui,395,44,33,32,32,3,7,1,1,24,91,663,486,530,FALSE,0.799396681749623,2020,2020-2021
CO,2021-02-28,intra-total,12638,846,368,300,147,70,123,8,15,173,2307,16995,14945,15791,FALSE,0.929155634010003,2020,2020-2021
CO,2021-02-28,intra-ucfe,6,0,3,3,0,2,5,0,0,1,0,20,6,6,FALSE,0.3,2020,2020-2021
CO,2021-02-28,intra-ucx,4,2,0,0,0,0,0,0,0,1,1,8,5,7,FALSE,0.875,2020,2020-2021
CO,2021-02-28,intra-ui,12628,844,365,297,147,68,118,8,15,171,2306,16967,14934,15778,FALSE,0.92992279130076,2020,2020-2021
CO,2021-03-31,inter-total,861,45,33,32,32,21,11,9,5,47,121,1217,982,1027,FALSE,0.843878389482334,2020,2020-2021
CO,2021-03-31,inter-ucfe,2,1,0,0,0,0,1,0,0,2,0,6,2,3,FALSE,0.5,2020,2020-2021
CO,2021-03-31,inter-ucx,1,0,0,0,0,0,0,0,0,0,0,1,1,1,FALSE,1,2020,2020-2021
CO,2021-03-31,inter-ui,858,44,33,32,32,21,10,9,5,45,121,1210,979,1023,FALSE,0.845454545454546,2020,2020-2021
CO,2021-03-31,intra-total,51957,847,653,499,240,191,142,128,89,337,5048,60131,57005,57852,FALSE,0.962099416274467,2020,2020-2021
CO,2021-03-31,intra-ucfe,6,1,3,3,0,3,5,5,2,5,1,34,7,8,FALSE,0.235294117647059,2020,2020-2021
CO,2021-03-31,intra-ucx,6,2,0,0,1,0,1,2,0,1,2,15,8,10,FALSE,0.666666666666667,2020,2020-2021
CO,2021-03-31,intra-ui,51945,844,650,496,239,188,136,121,87,331,5045,60082,56990,57834,FALSE,0.962584467893878,2020,2020-2021
CO,2021-04-30,inter-total,491,57,35,26,15,9,14,7,5,57,125,841,616,673,FALSE,0.800237812128419,2020,2020-2021
CO,2021-04-30,inter-ucfe,1,0,0,0,0,0,0,0,0,0,0,1,1,1,FALSE,1,2020,2020-2021
CO,2021-04-30,inter-ucx,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,0,2020,2020-2021
CO,2021-04-30,inter-ui,490,57,35,26,15,9,14,7,5,56,125,839,615,672,FALSE,0.800953516090584,2020,2020-2021
CO,2021-04-30,intra-total,9320,769,441,279,204,162,117,85,86,604,2142,14209,11462,12231,FALSE,0.86079245548596,2020,2020-2021
CO,2021-04-30,intra-ucfe,3,1,1,0,1,1,0,0,0,19,2,28,5,6,FALSE,0.214285714285714,2020,2020-2021
CO,2021-04-30,intra-ucx,11,1,2,1,0,0,0,0,0,3,6,24,17,18,FALSE,0.75,2020,2020-2021
CO,2021-04-30,intra-ui,9306,767,438,278,203,161,117,85,86,582,2134,14157,11440,12207,FALSE,0.862258953168044,2020,2020-2021
CO,2021-05-31,inter-total,386,32,36,23,22,18,13,7,7,103,96,743,482,514,FALSE,0.691790040376851,2020,2020-2021
CO,2021-05-31,inter-ucfe,0,0,0,0,1,0,0,0,0,4,0,5,0,0,FALSE,0,2020,2020-2021
CO,2021-05-31,inter-ucx,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,0,2020,2020-2021
CO,2021-05-31,inter-ui,386,32,36,23,21,18,13,7,7,98,96,737,482,514,FALSE,0.697421981004071,2020,2020-2021
CO,2021-05-31,intra-total,7724,700,424,350,313,260,215,142,140,1147,1703,13118,9427,10127,FALSE,0.771992681811252,2020,2020-2021
CO,2021-05-31,intra-ucfe,11,1,1,0,1,2,0,2,1,20,2,41,13,14,FALSE,0.341463414634146,2020,2020-2021
CO,2021-05-31,intra-ucx,8,3,0,2,1,0,2,0,1,11,3,31,11,14,FALSE,0.451612903225806,2020,2020-2021
CO,2021-05-31,intra-ui,7705,696,423,348,311,258,213,140,138,1116,1698,13046,9403,10099,FALSE,0.774107005978844,2020,2020-2021
CO,2021-06-30,inter-total,296,56,25,7,8,8,6,5,11,84,75,581,371,427,FALSE,0.734939759036145,2020,2020-2021
CO,2021-06-30,inter-ucfe,1,2,0,0,0,0,0,0,0,1,0,4,1,3,FALSE,0.75,2020,2020-2021
CO,2021-06-30,inter-ucx,1,0,0,0,0,0,0,0,0,0,0,1,1,1,FALSE,1,2020,2020-2021
CO,2021-06-30,inter-ui,294,54,25,7,8,8,6,5,11,83,75,576,369,423,FALSE,0.734375,2020,2020-2021
CO,2021-06-30,intra-total,5940,891,386,176,120,113,130,144,128,851,1567,10446,7507,8398,FALSE,0.803944093432893,2020,2020-2021
CO,2021-06-30,intra-ucfe,9,1,1,1,1,0,0,1,2,24,1,41,10,11,FALSE,0.268292682926829,2020,2020-2021
CO,2021-06-30,intra-ucx,11,2,1,0,1,0,3,0,0,8,8,34,19,21,FALSE,0.617647058823529,2020,2020-2021
CO,2021-06-30,intra-ui,5920,888,384,175,118,113,127,143,126,819,1558,10371,7478,8366,FALSE,0.806672452029698,2020,2020-2021
CO,2021-07-31,inter-total,208,49,14,13,12,13,10,11,10,142,83,565,291,340,FALSE,0.601769911504425,2021,2021-2022
CO,2021-07-31,inter-ucfe,0,0,0,0,0,0,0,1,1,4,1,7,1,1,FALSE,0.142857142857143,2021,2021-2022
CO,2021-07-31,inter-ucx,1,1,0,0,0,0,0,0,0,1,1,4,2,3,FALSE,0.75,2021,2021-2022
CO,2021-07-31,inter-ui,207,48,14,13,12,13,10,10,9,137,81,554,288,336,FALSE,0.606498194945848,2021,2021-2022
CO,2021-07-31,intra-total,4514,978,332,316,221,190,161,159,132,2224,1342,10569,5856,6834,FALSE,0.646608004541584,2021,2021-2022
CO,2021-07-31,intra-ucfe,11,7,2,1,0,2,1,1,3,52,5,85,16,23,FALSE,0.270588235294118,2021,2021-2022
CO,2021-07-31,intra-ucx,8,6,2,3,0,1,1,0,0,7,9,37,17,23,FALSE,0.621621621621622,2021,2021-2022
CO,2021-07-31,intra-ui,4495,965,328,312,221,187,159,158,129,2165,1328,10447,5823,6788,FALSE,0.649755910787786,2021,2021-2022
CO,2021-08-31,inter-total,97,42,34,23,9,11,7,14,9,74,48,368,145,187,FALSE,0.508152173913044,2021,2021-2022
CO,2021-08-31,inter-ucfe,1,0,0,1,0,0,0,1,0,2,1,6,2,2,FALSE,0.333333333333333,2021,2021-2022
CO,2021-08-31,inter-ucx,0,0,0,1,0,0,0,0,0,0,0,1,0,0,FALSE,0,2021,2021-2022
CO,2021-08-31,inter-ui,96,42,34,21,9,11,7,13,9,72,47,361,143,185,FALSE,0.512465373961219,2021,2021-2022
CO,2021-08-31,intra-total,1995,703,542,318,193,170,125,117,89,1080,888,6220,2883,3586,FALSE,0.576527331189711,2021,2021-2022
CO,2021-08-31,intra-ucfe,0,4,4,3,3,2,0,0,0,20,3,39,3,7,FALSE,0.17948717948718,2021,2021-2022
CO,2021-08-31,intra-ucx,18,5,2,1,0,3,1,0,1,8,5,44,23,28,FALSE,0.636363636363636,2021,2021-2022
CO,2021-08-31,intra-ui,1977,694,536,314,190,165,124,117,88,1052,880,6137,2857,3551,FALSE,0.578621476291348,2021,2021-2022
CO,2021-09-30,inter-total,116,39,16,15,11,15,9,6,9,57,48,341,164,203,FALSE,0.595307917888563,2021,2021-2022
CO,2021-09-30,inter-ucfe,0,0,1,0,0,0,1,0,0,5,0,7,0,0,FALSE,0,2021,2021-2022
CO,2021-09-30,inter-ucx,1,0,0,0,0,0,0,0,0,1,0,2,1,1,FALSE,0.5,2021,2021-2022
CO,2021-09-30,inter-ui,115,39,15,15,11,15,8,6,9,51,48,332,163,202,FALSE,0.608433734939759,2021,2021-2022
CO,2021-09-30,intra-total,3626,652,314,253,192,143,146,101,74,677,979,7157,4605,5257,FALSE,0.734525639234316,2021,2021-2022
CO,2021-09-30,intra-ucfe,3,2,2,1,0,0,0,2,0,54,3,67,6,8,FALSE,0.119402985074627,2021,2021-2022
CO,2021-09-30,intra-ucx,3,7,2,1,1,1,1,0,0,2,3,21,6,13,FALSE,0.619047619047619,2021,2021-2022
CO,2021-09-30,intra-ui,3620,643,310,251,191,142,145,99,74,621,973,7069,4593,5236,FALSE,0.740698825859386,2021,2021-2022
CO,2021-10-31,inter-total,60,11,15,13,20,13,14,16,7,88,16,273,76,87,FALSE,0.318681318681319,2021,2021-2022
CO,2021-10-31,inter-ucfe,2,0,0,0,0,0,1,0,0,4,0,7,2,2,FALSE,0.285714285714286,2021,2021-2022
CO,2021-10-31,inter-ucx,0,1,0,0,0,0,0,0,0,3,0,4,0,1,FALSE,0.25,2021,2021-2022
CO,2021-10-31,inter-ui,58,10,15,13,20,13,13,16,7,81,16,262,74,84,FALSE,0.320610687022901,2021,2021-2022
CO,2021-10-31,intra-total,730,222,188,253,297,263,230,193,141,872,198,3587,928,1150,FALSE,0.320602174519097,2021,2021-2022
CO,2021-10-31,intra-ucfe,7,2,2,1,0,1,0,0,1,53,0,67,7,9,FALSE,0.134328358208955,2021,2021-2022
CO,2021-10-31,intra-ucx,9,1,0,0,0,1,0,1,1,8,3,24,12,13,FALSE,0.541666666666667,2021,2021-2022
CO,2021-10-31,intra-ui,714,219,186,252,297,261,230,192,139,811,195,3496,909,1128,FALSE,0.322654462242563,2021,2021-2022
CO,2021-11-30,inter-total,73,8,9,9,14,14,12,12,17,84,17,269,90,98,FALSE,0.364312267657993,2021,2021-2022
CO,2021-11-30,inter-ucfe,13,0,1,1,0,0,0,0,0,3,2,20,15,15,FALSE,0.75,2021,2021-2022
CO,2021-11-30,inter-ucx,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,0,2021,2021-2022
CO,2021-11-30,inter-ui,60,8,8,8,14,14,12,12,17,80,15,248,75,83,FALSE,0.334677419354839,2021,2021-2022
CO,2021-11-30,intra-total,801,184,92,124,211,267,201,192,154,989,224,3439,1025,1209,FALSE,0.351555684792091,2021,2021-2022
CO,2021-11-30,intra-ucfe,19,7,1,4,0,0,0,1,0,27,7,66,26,33,FALSE,0.5,2021,2021-2022
CO,2021-11-30,intra-ucx,11,2,0,2,2,2,1,1,0,15,4,40,15,17,FALSE,0.425,2021,2021-2022
CO,2021-11-30,intra-ui,771,175,91,118,209,265,200,190,154,947,213,3333,984,1159,FALSE,0.347734773477348,2021,2021-2022
CO,2021-12-31,inter-total,74,11,10,10,12,14,20,19,11,135,20,336,94,105,FALSE,0.3125,2021,2021-2022
CO,2021-12-31,inter-ucfe,8,1,1,2,1,0,0,1,0,4,3,21,11,12,FALSE,0.571428571428571,2021,2021-2022
CO,2021-12-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
CO,2021-12-31,inter-ui,66,10,9,8,11,14,20,18,11,131,17,315,83,93,FALSE,0.295238095238095,2021,2021-2022
CO,2021-12-31,intra-total,873,190,91,82,143,295,367,349,221,2001,255,4867,1128,1318,FALSE,0.270803369632217,2021,2021-2022
CO,2021-12-31,intra-ucfe,23,3,3,1,0,3,0,3,0,14,17,67,40,43,FALSE,0.641791044776119,2021,2021-2022
CO,2021-12-31,intra-ucx,7,3,1,1,0,1,2,1,2,20,2,40,9,12,FALSE,0.3,2021,2021-2022
CO,2021-12-31,intra-ui,843,184,87,80,143,291,365,345,219,1967,236,4760,1079,1263,FALSE,0.265336134453782,2021,2021-2022
CO,2022-01-31,inter-total,99,5,7,10,5,6,13,16,23,156,22,362,121,126,FALSE,0.348066298342541,2021,2021-2022
CO,2022-01-31,inter-ucfe,9,1,1,1,2,0,1,0,2,1,3,21,12,13,FALSE,0.619047619047619,2021,2021-2022
CO,2022-01-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,1,1,1,1,FALSE,1,2021,2021-2022
CO,2022-01-31,inter-ui,90,4,6,9,3,6,12,16,21,155,18,340,108,112,FALSE,0.329411764705882,2021,2021-2022
CO,2022-01-31,intra-total,1542,153,98,81,79,104,178,275,335,2059,353,5257,1895,2048,FALSE,0.389575803690318,2021,2021-2022
CO,2022-01-31,intra-ucfe,22,1,2,3,2,1,1,2,0,20,4,58,26,27,FALSE,0.46551724137931,2021,2021-2022
CO,2022-01-31,intra-ucx,5,2,3,1,0,2,2,0,3,28,4,50,9,11,FALSE,0.22,2021,2021-2022
CO,2022-01-31,intra-ui,1515,150,93,77,77,101,175,273,332,2011,345,5149,1860,2010,FALSE,0.390367061565353,2021,2021-2022
CO,2022-02-28,inter-total,50,18,10,15,5,10,6,9,15,109,22,269,72,90,FALSE,0.33457249070632,2021,2021-2022
CO,2022-02-28,inter-ucfe,2,2,0,3,1,1,0,0,0,3,3,15,5,7,FALSE,0.466666666666667,2021,2021-2022
CO,2022-02-28,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
CO,2022-02-28,inter-ui,48,16,10,12,4,9,6,9,15,106,19,254,67,83,FALSE,0.326771653543307,2021,2021-2022
CO,2022-02-28,intra-total,794,228,162,124,89,82,75,128,213,1858,258,4011,1052,1280,FALSE,0.319122413363251,2021,2021-2022
CO,2022-02-28,intra-ucfe,8,1,3,1,2,2,1,1,2,18,10,49,18,19,FALSE,0.387755102040816,2021,2021-2022
CO,2022-02-28,intra-ucx,1,10,3,2,0,0,3,1,2,24,5,51,6,16,FALSE,0.313725490196078,2021,2021-2022
CO,2022-02-28,intra-ui,785,217,156,121,87,80,71,126,209,1816,243,3911,1028,1245,FALSE,0.318332907184863,2021,2021-2022
CO,2022-03-31,inter-total,39,11,10,4,5,14,6,12,12,193,19,325,58,69,FALSE,0.212307692307692,2021,2021-2022
